,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
21,0,31,148.0,50.0,8.0,84.0,39.5
11577,0,37,156.0,53.0,28.0,108.0,40.7
14914,1,29,193.0,99.0,2.0,83.0,38.2
899,0,50,165.0,66.0,7.0,98.0,39.6
207,1,72,197.0,102.0,25.0,106.0,40.9
458,1,41,188.0,91.0,20.0,106.0,40.5
10246,1,70,167.0,74.0,10.0,91.0,39.7
2430,0,26,167.0,59.0,28.0,106.0,40.6
8442,0,25,167.0,60.0,4.0,92.0,39.0
12398,1,70,214.0,113.0,21.0,100.0,40.8
9299,1,30,186.0,83.0,6.0,74.0,39.5
3389,1,58,186.0,90.0,20.0,103.0,40.6
9905,0,60,141.0,46.0,25.0,101.0,40.5
3911,0,22,157.0,56.0,26.0,114.0,40.8
5383,0,28,176.0,69.0,13.0,99.0,40.0
8907,1,44,191.0,90.0,12.0,93.0,40.0
552,1,43,192.0,95.0,18.0,93.0,40.5
9631,0,51,183.0,83.0,23.0,90.0,40.4
10462,1,35,179.0,81.0,11.0,94.0,40.0
3144,1,31,195.0,100.0,9.0,91.0,39.7
6917,0,56,169.0,61.0,20.0,103.0,40.2
2056,1,21,180.0,76.0,1.0,74.0,37.6
1925,0,30,160.0,59.0,19.0,98.0,40.6
634,1,29,173.0,71.0,4.0,81.0,39.1
6082,1,78,189.0,95.0,18.0,97.0,40.0
8508,1,25,191.0,85.0,25.0,105.0,40.7
13921,1,62,196.0,97.0,30.0,112.0,40.8
14523,0,62,202.0,97.0,15.0,98.0,40.3
8619,1,25,197.0,93.0,25.0,97.0,40.9
12883,0,79,160.0,59.0,26.0,111.0,40.5
105,1,39,175.0,74.0,9.0,93.0,39.5
3041,1,22,194.0,96.0,14.0,92.0,40.2
12430,1,69,185.0,93.0,22.0,99.0,40.7
10361,1,78,187.0,95.0,26.0,110.0,40.7
1709,0,28,161.0,58.0,21.0,100.0,40.4
89,1,25,202.0,100.0,9.0,94.0,39.8
7014,0,21,168.0,66.0,23.0,104.0,40.4
10433,1,31,184.0,85.0,1.0,80.0,37.8
3174,0,39,170.0,72.0,6.0,89.0,38.9
917,1,27,179.0,84.0,15.0,96.0,40.2
7833,1,22,192.0,92.0,14.0,93.0,40.5
6732,1,22,187.0,89.0,4.0,78.0,39.1
1949,0,54,162.0,59.0,24.0,114.0,40.8
12236,0,49,163.0,56.0,28.0,107.0,40.3
11040,0,46,167.0,62.0,5.0,80.0,39.3
6368,0,30,165.0,61.0,4.0,90.0,38.8
1,0,20,166.0,60.0,14.0,94.0,40.3
8032,0,77,160.0,61.0,5.0,85.0,39.0
12529,1,32,181.0,76.0,15.0,99.0,40.6
6047,0,27,189.0,82.0,13.0,96.0,40.2
9127,0,29,169.0,69.0,24.0,104.0,40.4
13828,0,55,151.0,58.0,2.0,79.0,38.0
2720,0,36,174.0,67.0,27.0,110.0,40.8
8783,1,38,192.0,86.0,14.0,95.0,40.4
14717,0,74,151.0,50.0,25.0,109.0,40.2
3117,0,79,144.0,51.0,24.0,100.0,40.7
11128,0,54,175.0,75.0,12.0,101.0,39.9
14214,0,56,155.0,55.0,21.0,109.0,40.4
10640,1,39,169.0,73.0,24.0,107.0,40.6
9768,1,34,190.0,95.0,17.0,91.0,40.2
3762,1,32,194.0,93.0,26.0,102.0,40.7
213,1,42,180.0,84.0,2.0,80.0,38.6
778,1,58,191.0,91.0,10.0,91.0,39.6
3496,1,22,171.0,79.0,20.0,107.0,40.3
13755,0,69,149.0,55.0,15.0,95.0,40.2
2043,1,58,212.0,111.0,20.0,95.0,40.3
8920,1,49,195.0,100.0,3.0,85.0,38.3
5420,1,38,183.0,83.0,30.0,104.0,40.9
6154,1,28,202.0,99.0,15.0,88.0,39.9
9759,0,29,159.0,61.0,13.0,99.0,39.9
8357,1,20,190.0,88.0,13.0,84.0,40.3
11758,1,49,173.0,79.0,27.0,109.0,40.8
13072,1,20,185.0,85.0,16.0,101.0,40.1
12625,0,22,176.0,71.0,12.0,90.0,40.0
10205,1,47,184.0,82.0,9.0,89.0,39.7
8465,0,30,159.0,53.0,10.0,95.0,39.7
12052,1,23,190.0,91.0,20.0,100.0,40.6
4167,0,41,149.0,55.0,16.0,96.0,40.1
10960,0,60,179.0,72.0,29.0,111.0,40.8
3788,1,46,171.0,72.0,18.0,92.0,40.3
8586,1,27,193.0,92.0,21.0,97.0,40.6
583,1,22,186.0,76.0,6.0,82.0,39.5
14870,0,76,148.0,52.0,18.0,91.0,40.1
14976,0,44,166.0,67.0,30.0,116.0,40.9
116,0,29,180.0,76.0,12.0,97.0,39.9
6644,1,32,202.0,99.0,13.0,96.0,40.1
13552,0,22,171.0,68.0,26.0,107.0,41.0
14928,0,26,175.0,66.0,18.0,100.0,40.5
14654,1,51,171.0,79.0,27.0,107.0,40.9
13442,1,66,178.0,82.0,27.0,105.0,41.1
8712,1,54,181.0,82.0,30.0,110.0,40.7
1763,0,29,173.0,66.0,19.0,92.0,40.4
1875,0,59,154.0,55.0,9.0,101.0,39.7
12157,0,37,169.0,73.0,15.0,90.0,40.0
11536,0,43,180.0,74.0,10.0,92.0,40.0
10445,1,28,199.0,95.0,29.0,109.0,41.2
3224,1,27,186.0,93.0,25.0,114.0,40.9
526,1,22,191.0,88.0,21.0,103.0,40.4
7725,0,24,168.0,65.0,30.0,107.0,40.5
2946,1,31,191.0,90.0,25.0,106.0,40.9
4473,0,37,167.0,67.0,26.0,108.0,40.7
12091,0,47,169.0,70.0,13.0,96.0,40.1
5655,1,35,180.0,79.0,28.0,105.0,40.9
8884,0,64,183.0,79.0,17.0,99.0,40.3
6059,0,43,169.0,72.0,5.0,79.0,39.5
959,1,29,190.0,84.0,21.0,102.0,40.4
12636,0,28,164.0,66.0,3.0,87.0,38.9
6342,0,78,164.0,66.0,27.0,111.0,40.8
3633,1,66,181.0,90.0,20.0,101.0,40.6
1050,1,21,160.0,68.0,6.0,90.0,39.4
8782,1,61,191.0,96.0,26.0,107.0,41.2
8711,0,40,173.0,68.0,11.0,93.0,40.1
3380,0,27,167.0,60.0,28.0,101.0,40.9
3676,0,35,159.0,59.0,6.0,82.0,39.2
5776,0,36,175.0,66.0,9.0,87.0,39.5
13869,0,71,153.0,53.0,22.0,101.0,40.7
6573,1,50,182.0,88.0,22.0,107.0,40.5
5179,1,20,174.0,74.0,18.0,95.0,40.3
1607,0,35,170.0,69.0,14.0,97.0,40.3
3610,1,38,192.0,89.0,3.0,78.0,38.9
14638,1,25,194.0,89.0,2.0,84.0,38.1
6635,1,30,182.0,81.0,12.0,91.0,39.6
14997,0,43,159.0,58.0,16.0,90.0,40.1
10001,0,26,152.0,52.0,19.0,98.0,40.4
791,1,27,187.0,92.0,13.0,92.0,40.0
8984,0,65,157.0,54.0,23.0,97.0,40.4
3056,0,35,178.0,72.0,14.0,93.0,40.2
10047,0,74,161.0,62.0,24.0,107.0,40.7
1980,1,68,190.0,99.0,19.0,98.0,40.4
11425,0,29,162.0,64.0,6.0,90.0,39.3
3598,0,46,181.0,75.0,11.0,88.0,39.7
933,0,25,183.0,77.0,7.0,100.0,39.3
12155,0,32,152.0,53.0,28.0,100.0,40.9
12893,1,38,175.0,77.0,15.0,103.0,40.4
7424,1,76,180.0,88.0,18.0,104.0,40.5
5626,1,26,184.0,89.0,9.0,89.0,39.6
1682,1,33,180.0,82.0,3.0,83.0,39.0
4179,1,50,176.0,82.0,5.0,86.0,39.2
12218,0,70,189.0,86.0,28.0,101.0,40.6
6446,1,27,174.0,82.0,11.0,90.0,39.6
4116,1,40,176.0,77.0,6.0,92.0,39.2
988,0,24,167.0,66.0,12.0,89.0,40.0
11703,1,69,172.0,77.0,20.0,101.0,40.8
11645,1,45,179.0,78.0,10.0,90.0,39.8
2896,1,33,199.0,104.0,8.0,82.0,39.6
3778,1,21,185.0,84.0,3.0,85.0,38.6
5658,1,28,163.0,66.0,17.0,91.0,40.2
11722,1,54,181.0,80.0,21.0,100.0,40.5
3093,1,53,171.0,77.0,8.0,94.0,39.5
3155,0,32,172.0,63.0,14.0,91.0,40.3
11393,1,47,202.0,106.0,3.0,84.0,38.7
1823,0,27,167.0,63.0,15.0,104.0,40.2
14445,0,59,151.0,52.0,25.0,104.0,40.8
1098,0,29,154.0,55.0,5.0,85.0,38.8
10396,1,21,177.0,79.0,24.0,103.0,40.9
2844,1,34,187.0,91.0,12.0,94.0,39.9
9078,1,23,188.0,91.0,1.0,88.0,37.6
3342,0,76,155.0,63.0,13.0,94.0,39.9
38,1,44,184.0,86.0,25.0,114.0,40.8
6540,1,62,184.0,83.0,22.0,103.0,40.5
14034,1,39,189.0,89.0,22.0,101.0,40.3
8707,0,21,162.0,60.0,16.0,96.0,40.0
3356,1,22,177.0,77.0,7.0,87.0,39.3
9645,1,37,185.0,90.0,11.0,80.0,40.0
11745,0,59,142.0,45.0,14.0,99.0,40.3
11801,0,31,162.0,59.0,14.0,101.0,40.0
12858,0,33,176.0,72.0,13.0,91.0,40.4
10698,1,25,183.0,82.0,7.0,88.0,39.1
11186,1,54,186.0,84.0,28.0,110.0,40.9
12191,1,27,178.0,80.0,15.0,96.0,40.2
7813,1,32,177.0,79.0,23.0,101.0,40.8
14591,1,41,194.0,96.0,22.0,105.0,40.6
9098,1,21,184.0,85.0,6.0,82.0,39.3
8220,0,42,153.0,58.0,3.0,78.0,38.6
13848,0,45,174.0,71.0,28.0,110.0,40.7
10699,1,42,206.0,104.0,29.0,113.0,40.8
2428,0,41,164.0,64.0,4.0,93.0,38.8
5043,1,51,200.0,96.0,25.0,114.0,40.9
5346,1,39,168.0,70.0,22.0,100.0,40.7
8954,1,37,190.0,89.0,2.0,84.0,37.8
11939,1,42,196.0,98.0,26.0,102.0,40.9
4811,1,35,181.0,82.0,23.0,105.0,40.5
8476,0,26,158.0,55.0,19.0,98.0,40.1
686,0,42,148.0,48.0,15.0,94.0,40.5
4799,1,26,198.0,102.0,14.0,93.0,40.3
7437,1,77,182.0,88.0,20.0,100.0,40.6
2353,0,46,169.0,68.0,20.0,111.0,40.6
6353,1,61,160.0,66.0,18.0,107.0,40.3
13405,1,30,175.0,80.0,11.0,96.0,39.7
4569,1,30,176.0,78.0,8.0,87.0,39.6
8213,1,52,177.0,77.0,23.0,99.0,40.4
2752,1,79,176.0,83.0,3.0,83.0,38.7
9077,1,20,194.0,88.0,6.0,93.0,39.1
8073,1,22,189.0,85.0,5.0,83.0,38.8
9109,1,43,195.0,95.0,8.0,83.0,39.3
1040,0,53,164.0,65.0,13.0,98.0,40.3
7491,1,64,180.0,87.0,1.0,78.0,37.7
1265,0,69,163.0,62.0,19.0,94.0,40.3
12771,1,73,163.0,67.0,26.0,110.0,41.0
13911,0,30,163.0,56.0,8.0,83.0,39.4
7059,1,54,170.0,76.0,6.0,80.0,39.3
277,1,34,195.0,92.0,10.0,91.0,39.9
5084,0,24,173.0,70.0,2.0,79.0,38.2
10276,1,50,182.0,88.0,29.0,111.0,40.5
9437,1,79,167.0,75.0,8.0,89.0,39.6
2382,1,45,189.0,91.0,5.0,96.0,39.1
571,0,23,168.0,62.0,25.0,105.0,40.5
1435,0,44,174.0,72.0,19.0,102.0,40.3
12094,1,71,146.0,56.0,29.0,106.0,40.7
9439,1,31,189.0,94.0,16.0,90.0,40.4
5352,0,40,158.0,60.0,17.0,95.0,40.1
12874,0,26,147.0,54.0,18.0,103.0,40.1
11718,1,59,178.0,82.0,18.0,99.0,40.6
10706,1,49,187.0,88.0,23.0,94.0,41.0
5445,0,44,186.0,81.0,22.0,101.0,40.8
1007,0,63,171.0,73.0,8.0,88.0,40.2
4543,0,63,177.0,78.0,3.0,73.0,38.6
13234,0,29,150.0,49.0,4.0,73.0,39.3
13916,0,21,159.0,50.0,11.0,86.0,40.1
2064,0,60,189.0,83.0,3.0,86.0,38.3
1136,1,38,182.0,81.0,19.0,99.0,40.1
9882,1,20,180.0,87.0,7.0,82.0,39.6
13889,1,70,177.0,80.0,25.0,105.0,40.7
5343,0,26,154.0,54.0,24.0,102.0,40.6
10177,1,21,183.0,83.0,28.0,105.0,40.8
294,1,62,193.0,100.0,8.0,90.0,39.4
9739,0,27,163.0,65.0,12.0,84.0,39.9
10204,1,30,184.0,78.0,17.0,92.0,40.2
8780,1,49,195.0,106.0,24.0,111.0,40.5
11521,1,22,179.0,83.0,4.0,90.0,38.8
2403,1,41,183.0,85.0,28.0,106.0,40.9
10321,0,39,174.0,69.0,23.0,93.0,41.1
3998,0,52,181.0,76.0,6.0,85.0,39.2
13999,0,31,153.0,52.0,6.0,91.0,39.2
3741,1,53,178.0,88.0,12.0,97.0,40.0
11700,1,33,181.0,82.0,13.0,100.0,40.1
13843,1,28,198.0,99.0,21.0,101.0,40.5
2719,1,32,182.0,86.0,29.0,110.0,40.8
13814,1,20,188.0,88.0,11.0,101.0,40.1
12713,1,70,194.0,94.0,5.0,91.0,38.6
5150,1,62,182.0,84.0,4.0,83.0,38.9
2808,1,21,178.0,81.0,27.0,116.0,40.9
9017,0,36,143.0,47.0,2.0,84.0,37.6
556,0,48,177.0,75.0,10.0,101.0,39.9
13394,1,62,197.0,99.0,6.0,92.0,38.9
4795,1,69,180.0,86.0,28.0,112.0,40.9
2469,1,24,194.0,93.0,9.0,92.0,39.4
3738,1,21,169.0,67.0,13.0,91.0,40.1
4286,0,20,158.0,55.0,20.0,105.0,40.5
12643,0,24,163.0,60.0,8.0,91.0,39.7
9908,0,61,163.0,61.0,19.0,96.0,40.6
2604,1,20,167.0,70.0,18.0,91.0,40.7
362,1,46,194.0,91.0,14.0,91.0,40.0
6924,1,23,186.0,82.0,11.0,92.0,39.9
1704,0,23,172.0,65.0,26.0,108.0,40.6
2139,1,47,210.0,110.0,12.0,88.0,40.1
3239,1,56,176.0,83.0,29.0,110.0,40.6
2383,1,31,190.0,96.0,25.0,99.0,40.9
7314,0,59,164.0,61.0,22.0,106.0,40.7
4311,0,38,171.0,65.0,2.0,82.0,37.8
9477,0,33,177.0,74.0,30.0,107.0,41.2
1312,0,60,161.0,59.0,7.0,82.0,39.5
14150,1,26,170.0,75.0,27.0,102.0,41.0
3930,0,26,170.0,67.0,19.0,97.0,40.6
6183,1,74,181.0,79.0,26.0,98.0,40.8
12999,0,71,172.0,69.0,21.0,108.0,40.3
1591,1,25,200.0,103.0,24.0,103.0,40.8
14089,1,37,175.0,77.0,20.0,86.0,40.5
2162,1,41,176.0,81.0,13.0,93.0,40.3
2396,0,23,159.0,55.0,3.0,84.0,38.4
317,0,36,164.0,57.0,2.0,79.0,37.9
9516,0,21,171.0,65.0,2.0,88.0,38.3
11303,0,41,153.0,60.0,7.0,85.0,39.3
5233,1,33,196.0,92.0,15.0,98.0,40.0
13360,0,27,153.0,53.0,25.0,108.0,40.6
5068,0,75,161.0,63.0,25.0,105.0,40.5
4036,0,74,176.0,83.0,30.0,111.0,40.8
8987,0,48,168.0,63.0,1.0,79.0,37.9
3020,1,53,175.0,75.0,7.0,95.0,39.9
9903,1,21,197.0,103.0,14.0,99.0,40.0
11579,0,47,164.0,68.0,10.0,90.0,39.8
8228,0,41,155.0,55.0,17.0,92.0,40.5
12741,1,48,176.0,79.0,28.0,105.0,41.0
9105,1,22,182.0,84.0,13.0,92.0,40.1
5295,1,29,184.0,82.0,5.0,86.0,39.1
3972,1,25,204.0,103.0,10.0,93.0,40.0
5370,0,28,155.0,55.0,11.0,84.0,39.9
4133,1,61,183.0,85.0,15.0,101.0,40.0
974,1,48,199.0,110.0,6.0,81.0,39.4
7291,1,29,179.0,77.0,16.0,106.0,40.3
9175,1,36,193.0,97.0,15.0,104.0,40.6
954,1,73,190.0,95.0,10.0,97.0,39.4
9610,0,27,162.0,56.0,24.0,104.0,40.4
9752,1,21,188.0,89.0,21.0,102.0,40.4
12327,0,50,172.0,72.0,30.0,102.0,41.0
13348,1,45,177.0,81.0,18.0,85.0,40.7
12457,0,74,189.0,83.0,29.0,103.0,41.3
9547,1,40,186.0,91.0,22.0,105.0,40.9
13970,1,61,178.0,80.0,28.0,111.0,41.0
5016,1,25,171.0,74.0,27.0,104.0,40.7
14594,1,34,171.0,68.0,14.0,87.0,40.5
9179,0,66,164.0,58.0,24.0,107.0,40.5
10874,0,30,168.0,63.0,11.0,98.0,40.0
7490,1,33,185.0,81.0,8.0,77.0,39.1
1640,1,24,179.0,83.0,22.0,105.0,40.4
1290,1,53,174.0,82.0,29.0,112.0,40.9
11873,1,65,184.0,90.0,19.0,102.0,40.4
1380,0,38,168.0,66.0,22.0,97.0,40.6
1933,1,77,203.0,102.0,15.0,94.0,40.1
4675,1,61,184.0,83.0,12.0,86.0,39.9
13711,1,20,183.0,85.0,13.0,89.0,40.3
11352,0,39,170.0,75.0,26.0,106.0,40.7
10222,0,25,163.0,64.0,12.0,96.0,39.5
892,1,78,193.0,96.0,15.0,83.0,40.5
7287,0,75,159.0,57.0,6.0,86.0,39.6
4876,1,20,179.0,77.0,23.0,97.0,40.6
12261,1,43,191.0,96.0,21.0,115.0,40.4
7906,0,42,167.0,62.0,11.0,77.0,39.7
12447,0,32,171.0,70.0,23.0,104.0,40.7
8194,0,21,174.0,63.0,1.0,84.0,38.0
14079,1,50,184.0,94.0,11.0,85.0,40.0
10301,1,26,201.0,94.0,3.0,79.0,38.0
9041,0,63,168.0,67.0,2.0,86.0,37.8
10929,1,24,176.0,80.0,9.0,91.0,40.1
2466,0,24,160.0,60.0,17.0,104.0,40.2
7657,0,64,147.0,51.0,22.0,108.0,40.4
10106,1,26,171.0,71.0,16.0,90.0,40.6
9788,1,35,181.0,82.0,11.0,85.0,39.8
1913,1,20,192.0,91.0,12.0,97.0,40.1
11362,0,43,171.0,69.0,12.0,89.0,39.8
2736,1,30,180.0,80.0,5.0,89.0,39.4
726,1,20,172.0,76.0,19.0,106.0,40.3
7214,1,64,191.0,94.0,15.0,99.0,40.4
8245,0,48,180.0,71.0,14.0,91.0,40.2
1796,1,31,193.0,97.0,9.0,94.0,39.7
3845,1,35,196.0,95.0,11.0,93.0,39.4
6402,1,28,211.0,116.0,19.0,105.0,40.2
10745,1,68,161.0,64.0,12.0,93.0,39.9
10992,1,26,187.0,91.0,7.0,92.0,39.5
936,0,42,165.0,63.0,8.0,94.0,39.5
2265,0,49,156.0,56.0,29.0,115.0,40.9
824,0,44,172.0,75.0,12.0,93.0,40.0
12513,0,45,157.0,60.0,22.0,106.0,40.9
7274,0,43,166.0,62.0,8.0,86.0,39.4
11593,1,25,196.0,92.0,3.0,83.0,38.5
1389,0,29,161.0,62.0,8.0,94.0,39.4
3564,1,20,171.0,69.0,12.0,100.0,40.1
9076,1,66,181.0,86.0,18.0,100.0,40.4
5429,0,26,167.0,63.0,18.0,105.0,40.6
7827,0,36,168.0,69.0,26.0,104.0,41.1
5690,0,24,162.0,59.0,27.0,109.0,41.0
13060,0,40,170.0,68.0,6.0,87.0,39.4
7878,1,32,189.0,88.0,4.0,75.0,38.8
1868,1,23,177.0,85.0,22.0,113.0,40.7
8202,1,25,197.0,99.0,12.0,92.0,39.8
11607,0,29,166.0,61.0,29.0,99.0,40.9
7486,0,41,172.0,67.0,1.0,77.0,38.5
9655,0,25,163.0,61.0,2.0,75.0,38.2
806,0,38,156.0,56.0,20.0,94.0,40.8
4805,0,63,165.0,64.0,13.0,90.0,39.9
13247,0,36,181.0,76.0,6.0,83.0,38.8
12260,1,35,185.0,92.0,8.0,92.0,39.5
10300,0,37,161.0,62.0,23.0,102.0,40.7
13732,0,73,158.0,60.0,17.0,97.0,40.3
14936,0,22,159.0,58.0,9.0,87.0,39.4
10426,0,40,174.0,74.0,17.0,102.0,40.1
9155,0,46,168.0,62.0,18.0,95.0,40.5
7511,1,71,186.0,87.0,7.0,82.0,39.6
8056,0,67,146.0,53.0,13.0,90.0,40.3
4494,0,31,158.0,53.0,10.0,91.0,40.0
2632,0,73,146.0,50.0,30.0,110.0,40.8
13356,0,43,163.0,66.0,12.0,95.0,39.9
8896,0,72,177.0,75.0,15.0,89.0,40.0
8623,0,20,170.0,69.0,6.0,87.0,39.2
7832,0,21,164.0,62.0,22.0,98.0,40.6
4388,0,26,170.0,73.0,10.0,85.0,39.9
145,0,28,163.0,66.0,15.0,94.0,40.1
6467,0,63,156.0,56.0,11.0,90.0,39.9
2033,1,29,177.0,81.0,1.0,78.0,37.7
13695,1,78,186.0,95.0,15.0,90.0,40.2
1165,0,62,165.0,69.0,18.0,97.0,40.7
11692,0,67,170.0,66.0,26.0,108.0,40.8
2050,1,20,173.0,71.0,13.0,99.0,40.1
3760,0,71,174.0,74.0,4.0,86.0,39.0
10816,1,45,186.0,95.0,7.0,84.0,39.6
12676,1,38,201.0,109.0,23.0,108.0,41.2
4435,0,30,170.0,67.0,14.0,94.0,40.2
3430,1,25,179.0,77.0,29.0,114.0,41.1
8190,0,31,175.0,73.0,10.0,87.0,39.3
13149,1,33,207.0,110.0,29.0,107.0,40.9
7069,0,64,161.0,62.0,15.0,102.0,40.5
4361,1,23,187.0,87.0,16.0,92.0,40.4
10616,1,28,184.0,79.0,1.0,86.0,37.6
9454,0,34,167.0,68.0,30.0,105.0,40.7
1771,0,24,164.0,61.0,16.0,81.0,40.0
3511,1,29,188.0,91.0,10.0,89.0,39.9
271,0,41,150.0,51.0,22.0,95.0,40.2
12985,0,22,161.0,53.0,7.0,83.0,39.5
14967,0,50,172.0,69.0,10.0,96.0,39.9
8436,1,52,185.0,79.0,26.0,106.0,41.0
12605,0,34,160.0,62.0,4.0,87.0,38.6
12764,0,56,171.0,70.0,2.0,79.0,38.1
2032,1,55,194.0,102.0,10.0,88.0,40.0
12316,1,32,179.0,77.0,10.0,85.0,40.2
9005,1,26,191.0,93.0,13.0,89.0,40.3
14943,0,45,165.0,61.0,18.0,96.0,40.2
3810,0,63,169.0,66.0,19.0,103.0,40.5
13470,1,57,184.0,82.0,12.0,100.0,39.9
9996,0,54,178.0,71.0,9.0,88.0,40.0
14038,0,40,147.0,44.0,23.0,91.0,40.7
4346,0,24,150.0,53.0,4.0,87.0,38.8
10653,1,64,204.0,105.0,19.0,105.0,40.5
545,0,49,164.0,59.0,27.0,104.0,40.8
3241,1,27,171.0,77.0,2.0,77.0,38.0
8930,1,71,189.0,97.0,9.0,86.0,39.9
8502,1,29,182.0,84.0,19.0,101.0,40.4
11713,0,78,178.0,75.0,24.0,96.0,41.1
9323,1,61,184.0,91.0,26.0,105.0,40.7
14878,1,76,176.0,84.0,25.0,99.0,40.9
12303,0,29,171.0,68.0,15.0,101.0,40.3
10961,1,46,195.0,97.0,21.0,107.0,40.3
7564,0,45,161.0,61.0,10.0,93.0,40.0
920,1,29,188.0,86.0,4.0,85.0,39.1
13683,0,71,177.0,75.0,14.0,93.0,40.2
11779,0,77,162.0,66.0,12.0,92.0,40.2
6640,0,74,162.0,69.0,8.0,97.0,39.7
12151,0,52,151.0,54.0,5.0,88.0,38.9
7694,0,28,174.0,68.0,3.0,83.0,38.7
8230,0,55,167.0,65.0,25.0,105.0,40.5
12651,1,21,173.0,76.0,5.0,86.0,39.2
7126,1,23,190.0,91.0,6.0,84.0,39.6
4278,0,22,172.0,65.0,25.0,109.0,40.6
2983,1,21,181.0,83.0,21.0,102.0,40.3
130,1,79,179.0,91.0,27.0,107.0,40.4
7980,1,59,193.0,91.0,2.0,80.0,38.3
2667,1,45,197.0,104.0,16.0,101.0,40.1
7138,0,33,157.0,49.0,4.0,80.0,38.7
3223,0,24,155.0,55.0,26.0,114.0,40.5
9374,1,37,187.0,85.0,26.0,103.0,40.5
7693,1,26,178.0,74.0,7.0,79.0,39.5
5392,1,49,201.0,101.0,16.0,95.0,40.1
614,1,37,185.0,87.0,11.0,96.0,39.5
14856,1,50,197.0,101.0,16.0,99.0,40.3
1466,0,53,156.0,57.0,16.0,94.0,40.1
4497,1,45,177.0,79.0,24.0,104.0,40.5
3042,0,44,166.0,57.0,22.0,106.0,40.6
9126,0,38,168.0,68.0,19.0,98.0,40.7
2419,0,31,151.0,52.0,23.0,104.0,40.5
5085,1,66,173.0,74.0,16.0,96.0,40.3
3294,0,38,164.0,61.0,14.0,89.0,39.9
6737,0,26,166.0,60.0,28.0,107.0,41.1
1500,1,45,197.0,96.0,29.0,106.0,40.8
13015,0,33,166.0,65.0,19.0,100.0,40.3
9018,1,27,172.0,75.0,2.0,86.0,38.2
1521,1,51,180.0,87.0,14.0,107.0,40.0
13682,1,35,175.0,77.0,12.0,90.0,40.1
11122,1,54,197.0,99.0,18.0,112.0,40.6
4232,0,21,155.0,55.0,29.0,112.0,40.9
7686,0,33,158.0,58.0,12.0,95.0,40.3
8820,0,30,162.0,58.0,19.0,100.0,40.5
4430,1,38,185.0,88.0,23.0,108.0,40.3
12045,0,63,169.0,68.0,3.0,87.0,38.5
390,1,28,193.0,93.0,17.0,94.0,40.4
12537,1,30,185.0,87.0,4.0,83.0,38.9
14796,0,55,170.0,69.0,14.0,104.0,40.3
7124,1,25,185.0,90.0,15.0,96.0,40.5
5913,1,22,191.0,93.0,2.0,89.0,38.4
12182,1,39,189.0,90.0,27.0,101.0,40.8
8592,0,31,157.0,61.0,26.0,115.0,40.7
4806,0,73,176.0,70.0,18.0,97.0,40.2
13434,0,20,157.0,57.0,18.0,103.0,40.2
11551,1,40,182.0,86.0,7.0,93.0,39.3
8238,1,49,190.0,97.0,4.0,88.0,39.1
8044,1,22,176.0,72.0,26.0,104.0,41.0
14676,1,46,194.0,101.0,2.0,80.0,38.0
3993,0,31,167.0,65.0,19.0,99.0,40.3
11834,0,29,144.0,49.0,22.0,98.0,40.3
11918,1,24,190.0,93.0,30.0,100.0,40.9
14330,1,34,156.0,65.0,16.0,96.0,40.1
6609,1,22,176.0,78.0,11.0,91.0,39.7
5319,1,66,198.0,96.0,22.0,108.0,40.6
14765,1,73,180.0,88.0,8.0,75.0,39.3
7119,0,29,164.0,61.0,6.0,92.0,39.0
2421,0,69,144.0,47.0,19.0,96.0,40.5
5604,0,58,174.0,72.0,18.0,107.0,40.5
1750,0,35,159.0,63.0,19.0,92.0,40.4
14735,1,37,184.0,84.0,28.0,110.0,40.9
13530,1,63,186.0,87.0,18.0,92.0,40.1
12254,0,36,166.0,71.0,15.0,99.0,40.4
14576,1,32,176.0,75.0,27.0,95.0,40.3
338,1,40,190.0,97.0,7.0,83.0,39.5
8407,0,70,164.0,67.0,5.0,81.0,39.1
11855,0,46,169.0,70.0,18.0,94.0,40.3
1341,0,20,167.0,57.0,4.0,80.0,38.9
14321,1,44,189.0,88.0,4.0,85.0,39.0
7982,1,31,176.0,72.0,4.0,86.0,39.1
12086,1,25,196.0,99.0,9.0,97.0,39.3
3640,1,32,186.0,91.0,10.0,93.0,39.7
329,1,73,198.0,101.0,18.0,97.0,40.7
13251,0,26,167.0,65.0,16.0,89.0,40.4
3004,1,46,189.0,88.0,7.0,87.0,39.2
6960,1,47,191.0,98.0,29.0,116.0,40.8
4090,1,22,184.0,88.0,24.0,104.0,40.2
11307,0,24,169.0,68.0,22.0,105.0,40.5
9828,0,36,159.0,59.0,2.0,76.0,37.6
2322,0,53,150.0,51.0,9.0,97.0,39.6
6667,0,20,177.0,72.0,7.0,87.0,39.3
7009,1,32,186.0,89.0,9.0,93.0,39.8
4197,1,42,186.0,89.0,10.0,92.0,39.9
3549,1,59,188.0,98.0,13.0,96.0,40.4
9650,0,38,161.0,53.0,2.0,79.0,38.4
8363,1,49,170.0,73.0,11.0,86.0,40.1
4203,0,40,174.0,68.0,5.0,87.0,38.9
13978,0,24,170.0,65.0,28.0,106.0,40.9
11761,1,25,189.0,85.0,17.0,95.0,40.4
12418,1,49,184.0,88.0,14.0,85.0,40.2
13409,0,69,168.0,66.0,25.0,111.0,40.6
13500,0,33,176.0,68.0,11.0,94.0,39.7
